iso3_country,geometry_ref,total_emissions,n_sources,latest_end_time
PAN,gadm_PAN.2.3_1,13743.905600000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.15.65_2,13743.801599999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.12.18_2,13743.7266,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.392_2,13742.4056,1,2025-07-31 00:00:00
DZA,gadm_DZA.28.61_1,13740.655199999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.285_2,13740.4272,1,2025-07-31 00:00:00
ROU,gadm_ROU.41.23_1,13740.0308,1,2025-07-31 00:00:00
HRV,gadm_HRV.19.6_1,13737.836999999998,1,2025-07-31 00:00:00
HRV,gadm_HRV.12.3_1,13736.847000000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.5.197_2,13735.0898,1,2025-07-31 00:00:00
ROU,gadm_ROU.19.27_1,13734.888,1,2025-07-31 00:00:00
DZA,gadm_DZA.9.19_1,13729.744400000005,1,2025-07-31 00:00:00
SDN,ghs-fua_3124,13729.195400000002,1,2025-07-31 00:00:00
ROU,gadm_ROU.24.71_1,13729.014400000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.12.109_2,13728.040200000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.41.70_1,13727.306,1,2025-07-31 00:00:00
MOZ,ghs-fua_3266,13726.331600000001,1,2025-07-31 00:00:00
COL,gadm_COL.30.2_2,13726.256799999996,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.549_2,13725.408999999996,1,2025-07-31 00:00:00
MEX,gadm_MEX.20.550_2,13724.495800000006,1,2025-07-31 00:00:00
MEX,gadm_MEX.30.46_2,13723.757999999994,1,2025-07-31 00:00:00
PRT,gadm_PRT.8.2_1,13722.761199999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.174_2,13722.27360000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.21.21_1,13721.408399999998,1,2025-07-31 00:00:00
AFG,gadm_AFG.32.6_1,13719.916399999995,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.654_2,13719.780600000004,1,2025-07-31 00:00:00
SVN,gadm_SVN.10.11_1,13719.218599999998,1,2025-07-31 00:00:00
ROU,gadm_ROU.24.24_1,13718.404199999995,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.116_2,13717.937800000002,1,2025-07-31 00:00:00
KHM,gadm_KHM.22.3_2,13717.249600000003,1,2025-07-31 00:00:00
HND,gadm_HND.5.4_1,13714.920200000004,1,2025-07-31 00:00:00
ROU,gadm_ROU.13.68_1,13714.3848,1,2025-07-31 00:00:00
ROU,gadm_ROU.32.69_1,13714.277600000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.20.27_1,13712.9896,1,2025-07-31 00:00:00
BRA,gadm_BRA.15.203_2,13711.831199999999,1,2025-07-31 00:00:00
PHL,gadm_PHL.75.4_1,13710.195800000009,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.397_2,13708.895000000004,1,2025-07-31 00:00:00
PHL,gadm_PHL.31.1_1,13707.822799999998,1,2025-07-31 00:00:00
NOR,gadm_NOR.10.42_1,13707.7848,1,2025-07-31 00:00:00
USA,gadm_USA.44.23_1,13707.1798,1,2025-07-31 00:00:00
BGR,gadm_BGR.6.5_1,13706.0158,1,2025-07-31 00:00:00
COL,gadm_COL.17.3_2,13705.964800000002,1,2025-07-31 00:00:00
SLV,gadm_SLV.8.19_1,13704.662999999999,1,2025-07-31 00:00:00
LAO,gadm_LAO.6.1_1,13703.9306,1,2025-07-31 00:00:00
MEX,gadm_MEX.10.20_2,13702.0716,1,2025-07-31 00:00:00
ROU,gadm_ROU.1.28_1,13699.751000000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.199_2,13698.257400000002,1,2025-07-31 00:00:00
PHL,gadm_PHL.44.1_1,13696.215400000005,1,2025-07-31 00:00:00
THA,gadm_THA.14.14_1,13696.194800000001,1,2025-07-31 00:00:00
VEN,gadm_VEN.19.11_1,13695.640400000006,1,2025-07-31 00:00:00
HND,gadm_HND.17.6_1,13693.597200000007,1,2025-07-31 00:00:00
ARE,gadm_ARE.6.49_1,13692.505600000004,1,2025-07-31 00:00:00
SLV,gadm_SLV.1.6_1,13690.532400000002,1,2025-07-31 00:00:00
ROU,gadm_ROU.12.23_1,13689.539399999994,1,2025-07-31 00:00:00
ROU,gadm_ROU.23.47_1,13686.728600000004,1,2025-07-31 00:00:00
PRT,gadm_PRT.3.2_1,13682.7632,1,2025-07-31 00:00:00
ROU,gadm_ROU.6.39_1,13675.2018,1,2025-07-31 00:00:00
MEX,gadm_MEX.6.23_2,13674.486800000006,1,2025-07-31 00:00:00
NOR,gadm_NOR.9.3_1,13673.889000000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.38.49_1,13673.270999999993,1,2025-07-31 00:00:00
PHL,gadm_PHL.71.2_1,13672.46059999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.231_2,13672.446400000006,1,2025-07-31 00:00:00
BFA,ghs-fua_1162,13671.400399999995,1,2025-07-31 00:00:00
MEX,gadm_MEX.14.8_2,13670.558600000002,1,2025-07-31 00:00:00
COL,gadm_COL.2.92_2,13669.843399999994,1,2025-07-31 00:00:00
LAO,gadm_LAO.15.10_1,13668.317000000006,1,2025-07-31 00:00:00
UKR,gadm_UKR.6.19_1,13667.985199999994,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.635_2,13667.683399999996,1,2025-07-31 00:00:00
ROU,gadm_ROU.38.25_1,13667.043399999999,1,2025-07-31 00:00:00
AFG,gadm_AFG.19.5_1,13666.092000000002,1,2025-07-31 00:00:00
ROU,gadm_ROU.40.80_1,13666.0178,1,2025-07-31 00:00:00
COL,gadm_COL.20.9_2,13662.8982,1,2025-07-31 00:00:00
AUS,gadm_AUS.7.52_1,13659.259400000006,1,2025-07-31 00:00:00
ROU,gadm_ROU.14.55_1,13659.168999999998,1,2025-07-31 00:00:00
CRI,gadm_CRI.7.17_1,13659.028600000001,1,2025-07-31 00:00:00
PHL,gadm_PHL.25.12_1,13654.916199999992,1,2025-07-31 00:00:00
YEM,gadm_YEM.15.1_1,13654.258799999998,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.345_2,13653.458599999996,1,2025-07-31 00:00:00
DZA,gadm_DZA.47.35_1,13651.476400000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.11.58_1,13651.439399999997,1,2025-07-31 00:00:00
ROU,gadm_ROU.24.60_1,13650.9142,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.183_2,13650.7836,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.395_2,13650.101000000006,1,2025-07-31 00:00:00
BRA,gadm_BRA.12.8_2,13649.900600000006,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.264_2,13649.5092,1,2025-07-31 00:00:00
MNG,gadm_MNG.13.6_1,13649.422000000004,1,2025-07-31 00:00:00
ROU,gadm_ROU.40.12_1,13646.534999999996,1,2025-07-31 00:00:00
COL,gadm_COL.14.9_2,13645.310399999993,1,2025-07-31 00:00:00
ROU,gadm_ROU.24.69_1,13644.650200000005,1,2025-07-31 00:00:00
ROU,gadm_ROU.3.17_1,13643.895600000005,1,2025-07-31 00:00:00
ROU,gadm_ROU.12.47_1,13642.429800000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.47_2,13642.053600000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.16_2,13641.812600000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.15.185_2,13638.294799999996,1,2025-07-31 00:00:00
ROU,gadm_ROU.11.61_1,13633.585999999998,1,2025-07-31 00:00:00
ROU,gadm_ROU.11.33_1,13632.667000000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.32.56_1,13631.767199999997,1,2025-07-31 00:00:00
MNG,gadm_MNG.17.18_1,13631.5696,1,2025-07-31 00:00:00
SVN,gadm_SVN.2.4_1,13630.3436,1,2025-07-31 00:00:00
ROU,gadm_ROU.16.33_1,13624.190599999996,1,2025-07-31 00:00:00
COL,gadm_COL.28.56_2,13624.0754,1,2025-07-31 00:00:00
DZA,gadm_DZA.34.29_1,13618.654999999999,1,2025-07-31 00:00:00
HRV,gadm_HRV.5.16_1,13617.273799999999,1,2025-07-31 00:00:00
ROU,gadm_ROU.36.11_1,13616.934799999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.585_2,13615.699599999998,1,2025-07-31 00:00:00
MEX,gadm_MEX.20.233_2,13613.097000000005,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.70_2,13611.547800000004,1,2025-07-31 00:00:00
EST,gadm_EST.5.1_1,13610.007000000005,1,2025-07-31 00:00:00
SSD,ghs-fua_622,13609.636600000007,1,2025-07-31 00:00:00
ROU,gadm_ROU.38.66_1,13609.0616,1,2025-07-31 00:00:00
NIC,gadm_NIC.12.8_1,13607.871800000003,1,2025-07-31 00:00:00
MEX,gadm_MEX.6.64_2,13607.844199999996,1,2025-07-31 00:00:00
MWI,gadm_MWI.28.4_1,13600.555399999997,1,2025-07-31 00:00:00
GTM,gadm_GTM.19.1_1,13599.077600000002,1,2025-07-31 00:00:00
THA,gadm_THA.46.1_1,13597.89179999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.12.1_2,13597.058800000006,1,2025-07-31 00:00:00
ROU,gadm_ROU.3.40_1,13596.849600000003,1,2025-07-31 00:00:00
ROU,gadm_ROU.21.67_1,13592.4342,1,2025-07-31 00:00:00
MNG,gadm_MNG.1.2_1,13592.011800000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.11.48_2,13585.915199999996,1,2025-07-31 00:00:00
BRA,gadm_BRA.12.62_2,13585.728399999995,1,2025-07-31 00:00:00
SWE,gadm_SWE.9.6_1,13585.592799999999,1,2025-07-31 00:00:00
KEN,gadm_KEN.1.1_1,13583.311600000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.405_2,13582.526,1,2025-07-31 00:00:00
COL,gadm_COL.6.38_2,13582.4292,1,2025-07-31 00:00:00
HRV,gadm_HRV.7.21_1,13581.562400000004,1,2025-07-31 00:00:00
MEX,gadm_MEX.12.41_2,13581.203999999998,1,2025-07-31 00:00:00
BGR,gadm_BGR.14.15_1,13581.130199999994,1,2025-07-31 00:00:00
COL,gadm_COL.21.18_2,13579.07700000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.40.43_1,13578.5424,1,2025-07-31 00:00:00
COL,gadm_COL.12.18_2,13578.021399999994,1,2025-07-31 00:00:00
GTM,gadm_GTM.3.8_1,13576.560800000001,1,2025-07-31 00:00:00
BOL,gadm_BOL.5.15_2,13574.954999999998,1,2025-07-31 00:00:00
NOR,gadm_NOR.19.4_1,13573.693199999998,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.45_2,13573.313599999998,1,2025-07-31 00:00:00
ROU,gadm_ROU.15.43_1,13572.824800000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.108_2,13571.606200000006,1,2025-07-31 00:00:00
MEX,gadm_MEX.10.28_2,13571.150400000002,1,2025-07-31 00:00:00
DZA,gadm_DZA.8.38_1,13569.314999999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.278_2,13565.580799999998,1,2025-07-31 00:00:00
ROU,gadm_ROU.40.1_1,13565.250599999998,1,2025-07-31 00:00:00
ROU,gadm_ROU.40.52_1,13563.372000000001,1,2025-07-31 00:00:00
LKA,gadm_LKA.1.13_1,13561.762000000006,1,2025-07-31 00:00:00
SVN,gadm_SVN.2.3_1,13561.559600000004,1,2025-07-31 00:00:00
THA,gadm_THA.2.1_1,13560.919200000006,1,2025-07-31 00:00:00
PHL,gadm_PHL.15.17_1,13559.509000000007,1,2025-07-31 00:00:00
PHL,gadm_PHL.15.6_1,13558.857200000004,1,2025-07-31 00:00:00
ROU,gadm_ROU.19.32_1,13556.895400000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.15.93_2,13554.062199999991,1,2025-07-31 00:00:00
LKA,gadm_LKA.16.7_1,13553.261599999998,1,2025-07-31 00:00:00
MLT,gadm_MLT.3.12_1,13552.671999999997,1,2025-07-31 00:00:00
ROU,gadm_ROU.21.65_1,13552.3078,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.61_2,13551.786800000002,1,2025-07-31 00:00:00
VEN,gadm_VEN.15.18_1,13550.947399999992,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.145_2,13548.252400000001,1,2025-07-31 00:00:00
ETH,ghs-fua_3627,13547.5694,1,2025-07-31 00:00:00
JPN,gadm_JPN.12.87_1,13546.935200000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.23.13_2,13546.514000000003,1,2025-07-31 00:00:00
RUS,gadm_RUS.72.10_1,13546.381400000004,1,2025-07-31 00:00:00
MEX,gadm_MEX.15.6_2,13545.728800000003,1,2025-07-31 00:00:00
MWI,gadm_MWI.27.3_1,13545.597800000001,1,2025-07-31 00:00:00
SWE,gadm_SWE.8.12_1,13545.352600000007,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.407_2,13544.435399999998,1,2025-07-31 00:00:00
JPN,gadm_JPN.18.41_1,13541.343200000005,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.89_2,13540.8184,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.302_2,13540.640599999999,1,2025-07-31 00:00:00
IND,ghs-fua_9346,13540.0566,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.199_2,13539.798400000005,1,2025-07-31 00:00:00
HRV,gadm_HRV.6.7_1,13539.585000000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.258_2,13537.113800000003,1,2025-07-31 00:00:00
HRV,gadm_HRV.17.10_1,13533.768800000002,1,2025-07-31 00:00:00
ROU,gadm_ROU.7.12_1,13530.1504,1,2025-07-31 00:00:00
ROU,gadm_ROU.18.14_1,13528.997200000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.74_2,13527.655999999995,1,2025-07-31 00:00:00
ROU,gadm_ROU.38.2_1,13522.916199999998,1,2025-07-31 00:00:00
MNG,gadm_MNG.1.13_1,13521.820799999998,1,2025-07-31 00:00:00
NER,ghs-fua_293,13521.51520000001,1,2025-07-31 00:00:00
KHM,gadm_KHM.9.3_2,13520.953200000005,1,2025-07-31 00:00:00
URY,gadm_URY.16.3_2,13520.158199999994,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.710_2,13519.028799999998,1,2025-07-31 00:00:00
HRV,gadm_HRV.19.2_1,13518.5858,1,2025-07-31 00:00:00
MEX,gadm_MEX.29.43_2,13517.456800000004,1,2025-07-31 00:00:00
MEX,gadm_MEX.21.24_2,13516.763199999994,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.124_2,13516.601199999996,1,2025-07-31 00:00:00
MOZ,gadm_MOZ.2.7_1,13516.463399999995,1,2025-07-31 00:00:00
MNG,gadm_MNG.13.13_1,13515.4478,1,2025-07-31 00:00:00
BRA,gadm_BRA.20.9_2,13514.221199999987,1,2025-07-31 00:00:00
COL,gadm_COL.22.54_2,13507.312800000005,1,2025-07-31 00:00:00
ROU,gadm_ROU.13.76_1,13507.262999999997,1,2025-07-31 00:00:00
AFG,gadm_AFG.8.5_1,13505.2512,1,2025-07-31 00:00:00
NCL,gadm_NCL.1.3_1,13500.826800000008,1,2025-07-31 00:00:00
MNG,gadm_MNG.20.1_1,13500.733999999999,1,2025-07-31 00:00:00
HRV,gadm_HRV.3.1_1,13500.695400000006,1,2025-07-31 00:00:00
ROU,gadm_ROU.24.3_1,13499.962799999998,1,2025-07-31 00:00:00
DZA,gadm_DZA.28.47_1,13499.3728,1,2025-07-31 00:00:00
ROU,gadm_ROU.21.54_1,13498.884999999995,1,2025-07-31 00:00:00
COL,gadm_COL.2.73_2,13498.550800000005,1,2025-07-31 00:00:00
GHA,gadm_GHA7.26_2,13496.961999999989,1,2025-07-31 00:00:00
AUS,gadm_AUS.11.133_1,13493.850000000002,1,2025-07-31 00:00:00
IND,ghs-fua_9946,13489.983599999992,1,2025-07-31 00:00:00
LKA,gadm_LKA.14.2_1,13489.265999999998,1,2025-07-31 00:00:00
HRV,gadm_HRV.9.1_1,13484.098399999999,1,2025-07-31 00:00:00
ROU,gadm_ROU.24.57_1,13483.627199999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.27.76_2,13483.206400000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.39.16_1,13480.658800000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.27.94_2,13480.173800000011,1,2025-07-31 00:00:00
ETH,ghs-fua_2638,13479.505199999998,1,2025-07-31 00:00:00
ROU,gadm_ROU.8.49_1,13477.791400000002,1,2025-07-31 00:00:00
PHL,gadm_PHL.66.26_1,13476.982400000003,1,2025-07-31 00:00:00
LKA,gadm_LKA.16.11_1,13476.443199999992,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.355_2,13474.4834,1,2025-07-31 00:00:00
BRA,gadm_BRA.22.43_2,13471.940400000003,1,2025-07-31 00:00:00
COL,gadm_COL.15.85_2,13471.8866,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.684_2,13471.121799999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.175_2,13469.10740000001,1,2025-07-31 00:00:00
HRV,gadm_HRV.5.7_1,13468.286800000005,1,2025-07-31 00:00:00
PHL,gadm_PHL.73.11_1,13468.14700000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.306_2,13466.944199999998,1,2025-07-31 00:00:00
LAO,gadm_LAO.12.1_1,13466.700399999996,1,2025-07-31 00:00:00
PRY,gadm_PRY.9.7_1,13465.080399999999,1,2025-07-31 00:00:00
SUR,gadm_SUR.9.3_1,13463.600799999998,1,2025-07-31 00:00:00
PRT,gadm_PRT.6.1_1,13463.1898,1,2025-07-31 00:00:00
NCL,gadm_NCL.2.11_1,13461.431999999999,1,2025-07-31 00:00:00
PHL,gadm_PHL.73.8_1,13458.544399999999,1,2025-07-31 00:00:00
ROU,gadm_ROU.12.36_1,13456.374800000001,1,2025-07-31 00:00:00
USA,gadm_USA.27.55_1,13456.368999999997,1,2025-07-31 00:00:00
COL,gadm_COL.11.30_2,13454.3848,1,2025-07-31 00:00:00
RUS,gadm_RUS.51.34_1,13453.2204,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.141_2,13452.310400000004,1,2025-07-31 00:00:00
MEX,gadm_MEX.21.129_2,13452.273199999998,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.336_2,13449.846199999996,1,2025-07-31 00:00:00
AUS,gadm_AUS.11.52_1,13447.509799999998,1,2025-07-31 00:00:00
BRA,gadm_BRA.20.73_2,13447.135999999993,1,2025-07-31 00:00:00
BFA,ghs-fua_1658,13446.076199999996,1,2025-07-31 00:00:00
KHM,gadm_KHM.17.7_2,13443.807400000007,1,2025-07-31 00:00:00
ROU,gadm_ROU.33.7_1,13439.317400000002,1,2025-07-31 00:00:00
ROU,gadm_ROU.18.59_1,13438.202399999996,1,2025-07-31 00:00:00
NLD,gadm_NLD.3.22_1,13434.373400000002,1,2025-07-31 00:00:00
JPN,gadm_JPN.7.59_1,13431.894399999996,1,2025-07-31 00:00:00
ROU,gadm_ROU.37.26_1,13431.5416,1,2025-07-31 00:00:00
MEX,gadm_MEX.26.72_2,13431.090800000002,1,2025-07-31 00:00:00
ROU,gadm_ROU.22.20_1,13428.986200000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.24.277_2,13424.286,1,2025-07-31 00:00:00
IND,ghs-fua_8732,13424.14199999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.15.107_2,13423.840799999996,1,2025-07-31 00:00:00
SAU,gadm_SAU.12.7_1,13423.723599999998,1,2025-07-31 00:00:00
COL,gadm_COL.15.12_2,13421.666599999991,1,2025-07-31 00:00:00
VEN,gadm_VEN.3.2_1,13420.624200000007,1,2025-07-31 00:00:00
BRA,gadm_BRA.15.162_2,13420.382200000004,1,2025-07-31 00:00:00
ETH,ghs-fua_6472,13416.960600000002,1,2025-07-31 00:00:00
ROU,gadm_ROU.31.40_1,13415.116400000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.27.112_2,13415.026199999993,1,2025-07-31 00:00:00
ROU,gadm_ROU.21.4_1,13414.783399999998,1,2025-07-31 00:00:00
SWE,gadm_SWE.13.4_1,13414.152600000001,1,2025-07-31 00:00:00
MNG,gadm_MNG.12.17_1,13414.087599999995,1,2025-07-31 00:00:00
THA,gadm_THA.38.1_1,13413.3352,1,2025-07-31 00:00:00
ROU,gadm_ROU.20.16_1,13412.096399999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.5.28_2,13412.003400000001,1,2025-07-31 00:00:00
AFG,gadm_AFG.10.3_1,13411.955199999997,1,2025-07-31 00:00:00
COL,gadm_COL.22.19_2,13411.675999999994,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.235_2,13411.3406,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.353_2,13410.5582,1,2025-07-31 00:00:00
HND,gadm_HND.17.1_1,13410.440000000008,1,2025-07-31 00:00:00
ROU,gadm_ROU.36.68_1,13409.533599999997,1,2025-07-31 00:00:00
URY,gadm_URY.2.23_2,13409.320600000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.180_2,13407.197399999997,1,2025-07-31 00:00:00
LAO,gadm_LAO.12.5_1,13404.921599999994,1,2025-07-31 00:00:00
ROU,gadm_ROU.31.15_1,13404.1494,1,2025-07-31 00:00:00
MLT,gadm_MLT.5.4_1,13399.624199999998,1,2025-07-31 00:00:00
IND,ghs-fua_9476,13398.738799999994,1,2025-07-31 00:00:00
BFA,ghs-fua_2143,13398.467600000002,1,2025-07-31 00:00:00
PHL,gadm_PHL.44.2_1,13394.250599999996,1,2025-07-31 00:00:00
MEX,gadm_MEX.14.12_2,13390.591600000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.27.89_2,13389.957199999992,1,2025-07-31 00:00:00
ROU,gadm_ROU.33.4_1,13389.822400000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.33.41_1,13385.8498,1,2025-07-31 00:00:00
CAF,ghs-fua_374,13384.307599999991,1,2025-07-31 00:00:00
ROU,gadm_ROU.36.79_1,13381.759999999997,1,2025-07-31 00:00:00
NER,ghs-fua_2105,13380.848799999992,1,2025-07-31 00:00:00
MEX,gadm_MEX.20.117_2,13380.601999999997,1,2025-07-31 00:00:00
USA,gadm_USA.42.59_1,13379.792799999997,1,2025-07-31 00:00:00
DZA,gadm_DZA.48.53_1,13378.714800000003,1,2025-07-31 00:00:00
ROU,gadm_ROU.21.42_1,13376.308799999999,1,2025-07-31 00:00:00
COL,gadm_COL.17.1_2,13375.451200000005,1,2025-07-31 00:00:00
ROU,gadm_ROU.32.55_1,13373.876799999996,1,2025-07-31 00:00:00
BRA,gadm_BRA.5.130_2,13373.674599999995,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.361_2,13373.367,1,2025-07-31 00:00:00
NOR,gadm_NOR.2.4_1,13373.215600000003,1,2025-07-31 00:00:00
DZA,gadm_DZA.7.12_1,13373.156599999998,1,2025-07-31 00:00:00
SWE,gadm_SWE.21.27_1,13369.129800000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.793_2,13367.545199999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.32_2,13366.209200000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.10.23_2,13365.294399999997,1,2025-07-31 00:00:00
EST,gadm_EST.1.16_1,13364.934200000005,1,2025-07-31 00:00:00
ROU,gadm_ROU.41.41_1,13364.332399999998,1,2025-07-31 00:00:00
DZA,gadm_DZA.46.14_1,13361.532399999996,1,2025-07-31 00:00:00
DZA,gadm_DZA.20.10_1,13360.965000000004,1,2025-07-31 00:00:00
ROU,gadm_ROU.5.6_1,13359.181199999999,1,2025-07-31 00:00:00
ROU,gadm_ROU.21.6_1,13355.894399999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.4.2_2,13353.564000000004,1,2025-07-31 00:00:00
ROU,gadm_ROU.32.34_1,13351.2112,1,2025-07-31 00:00:00
BRA,gadm_BRA.24.188_2,13351.176600000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.147_2,13348.725400000003,1,2025-07-31 00:00:00
MEX,gadm_MEX.17.27_2,13348.457200000003,1,2025-07-31 00:00:00
VEN,gadm_VEN.13.9_1,13348.058000000005,1,2025-07-31 00:00:00
IRQ,gadm_IRQ.8.2_1,13347.858999999995,1,2025-07-31 00:00:00
PHL,gadm_PHL.33.11_1,13347.517400000002,1,2025-07-31 00:00:00
HRV,gadm_HRV.8.11_1,13345.513400000003,1,2025-07-31 00:00:00
SWE,gadm_SWE.10.13_1,13344.304600000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.169_2,13342.863000000005,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.44_2,13341.472400000011,1,2025-07-31 00:00:00
ROU,gadm_ROU.24.79_1,13337.186999999996,1,2025-07-31 00:00:00
ISL,gadm_ISL.2.3_1,13336.109600000003,1,2025-07-31 00:00:00
JPN,gadm_JPN.24.25_1,13332.463000000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.236_2,13327.666600000002,1,2025-07-31 00:00:00
MWI,gadm_MWI.11.3_1,13325.551,1,2025-07-31 00:00:00
PRT,gadm_PRT.16.4_1,13324.054400000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.399_2,13321.251799999995,1,2025-07-31 00:00:00
THA,gadm_THA.67.11_1,13318.096999999998,1,2025-07-31 00:00:00
ROU,gadm_ROU.18.9_1,13317.614200000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.26.65_2,13317.170800000013,1,2025-07-31 00:00:00
BRA,gadm_BRA.5.389_2,13315.782000000003,1,2025-07-31 00:00:00
MNG,gadm_MNG.12.10_1,13315.524400000006,1,2025-07-31 00:00:00
EST,gadm_EST.8.11_1,13314.6466,1,2025-07-31 00:00:00
PRT,gadm_PRT.2.8_1,13312.627400000003,1,2025-07-31 00:00:00
DZA,gadm_DZA.28.39_1,13311.905000000002,1,2025-07-31 00:00:00
MEX,gadm_MEX.11.5_2,13310.009800000003,1,2025-07-31 00:00:00
ROU,gadm_ROU.4.57_1,13307.240999999998,1,2025-07-31 00:00:00
ROU,gadm_ROU.29.35_1,13305.1984,1,2025-07-31 00:00:00
ATG,gadm_ATG.3_1,13304.409599999994,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.100_2,13304.003199999994,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.417_2,13303.475799999997,1,2025-07-31 00:00:00
KEN,gadm_KEN.8.9_1,13303.005000000006,1,2025-07-31 00:00:00
MNG,gadm_MNG.13.15_1,13302.903,1,2025-07-31 00:00:00
DOM,gadm_DOM.21.7_1,13300.116199999993,1,2025-07-31 00:00:00
COL,gadm_COL.2.104_2,13299.697200000004,1,2025-07-31 00:00:00
ROU,gadm_ROU.2.58_1,13299.3416,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.106_2,13297.354200000003,1,2025-07-31 00:00:00
JPN,gadm_JPN.37.1_1,13296.008399999999,1,2025-07-31 00:00:00
VEN,gadm_VEN.24.4_1,13295.649199999994,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.177_2,13294.412799999996,1,2025-07-31 00:00:00
SWE,gadm_SWE.21.51_1,13294.1666,1,2025-07-31 00:00:00
MEX,gadm_MEX.21.149_2,13293.9014,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.10_2,13290.978600000002,1,2025-07-31 00:00:00
MWI,gadm_MWI.9.12_1,13290.2558,1,2025-07-31 00:00:00
ROU,gadm_ROU.34.37_1,13289.272,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.630_2,13288.156999999996,1,2025-07-31 00:00:00
